,pc1,pc2,pc3,GMM_cluster,K_means_cluster,target
340,0.03257058466594398,0.003953203607912848,-0.027928908625238304,0,2,0
341,0.005179399731878479,0.002822048375896999,-0.005510669305828688,0,0,0
342,-0.014704033507471405,0.001967437461140284,-0.0026120952034270617,0,1,0
343,0.005435270245987695,0.0028461996913703895,-0.00029578734211015096,0,0,0
344,-0.005771928877096642,-0.069210362863973,0.0014426956871794003,1,5,1
345,-0.004065000194037944,0.002470105350771145,0.013961017471125959,0,5,0
346,0.0005097023270907667,0.002643937614407263,0.0041929024513122845,0,3,0
347,0.00504596861694002,0.0028292344092493826,-0.00033185379422231965,0,0,1
348,0.005478407565138548,0.002848046254164898,-0.0003050555453050998,0,0,0
349,0.0003686151680330597,0.002645513679797704,0.0072642154051045715,0,3,0
350,0.005079532635911305,0.0028305950837166794,-0.00036966074422105675,0,0,0
351,-0.004450901550614685,0.0024147723826736505,-0.0014538266178551894,0,5,0
352,-0.0036166951283115277,0.0025023856150965217,0.019090832287487237,0,5,0
353,0.005277854447322323,0.002839271093857475,-0.00033779110450383293,0,0,0
354,6.730082232390185e-05,0.002611946130753627,-0.000923815556907018,0,3,0
355,0.005372554003336373,0.0028561959106266238,0.004781046629169904,0,0,1
356,0.00583849081812332,0.0028893453251540913,0.009952845522882895,0,0,0
357,-0.014789651441408687,0.0019637819727748146,-0.002589852771929927,0,1,1
358,0.0004735773941940952,0.0026450077805813283,0.0052456232456735115,0,3,0
359,0.00045690028785817414,0.0026544849715734635,0.009318319457674671,0,3,0
360,-0.0010969176192376577,-0.06900639822635758,0.001970182888489489,1,3,1
361,0.005309622751743875,0.0028407265985439987,-0.0003063268488294348,0,0,0
362,-0.01919000961726598,0.0017845840407604329,0.0020181369075334054,0,6,1
363,-0.018884997529595018,0.00181067191358867,0.007155651261133495,0,6,1
364,8.89037031744987e-05,0.002612894090698233,-0.0009191694627799618,0,3,0
365,-0.0038984271486169186,0.0024900536213698075,0.019042883454273726,0,5,0
366,-0.014802886834169556,0.001963199510790739,-0.002593306491486543,0,1,1
367,0.005128038251446154,0.0028327444050574207,-0.000350913003158085,0,0,0
368,-0.000411532135948442,0.0025524990054515144,-0.016372867196149072,0,3,0
369,0.006022318045029684,0.0028973595970473278,0.00997114930878357,0,0,0
370,0.00016266578946528198,0.002616134839959055,-0.0009017537873770062,0,3,0
