,pc1,pc2,pc3,GMM_cluster,K_means_cluster,target
91,-1.9028057160511958,0.33504421965442177,0.5314274106915077,1,1,0.0
92,2.4958713058149793,-0.15828155681100442,-2.5841555828898355,1,0,1.0
93,-6.529843591814129,-1.3701199171477607,-0.5652023390415454,0,1,0.0
94,-5.954343859532329,-3.8212880100984963,-0.19450030521673206,0,1,0.0
95,3.0489294863209486,-2.617689838393383,-0.24350448949610992,1,0,0.0
96,3.330661631767574,3.605029040353385,-3.3788475471753823,1,0,0.0
97,1.3296920667411722,-0.8796268642816092,-2.2363309303180796,1,0,0.0
98,-6.278237917770636,0.8402703295957484,1.6863193904577864,0,1,0.0
99,-4.645501841381257,-2.5368507364145185,-2.2624931751389785,0,1,0.0
100,-4.844600257966283,-2.248380610009237,-2.4804760372844896,0,1,0.0
101,-5.044209390361043,-1.9576403298065779,-2.6880586718771293,0,1,0.0
102,-0.19044693625357664,0.5699659834248841,-4.011174508994537,1,1,0.0
103,-4.629999695108078,-2.077334257386751,-1.3775178811145694,0,1,0.0
104,-1.267483923491358,1.504437426964846,2.313139115351708,1,1,0.0
105,2.6638993836239666,-1.578082790007178,0.2274477171420464,1,0,0.0
106,7.338491722994259,-1.6691611679258058,-0.5715980324609619,1,0,1.0
107,-2.440012865744044,1.4583750818466608,1.1790511969825312,1,1,0.0
108,3.128552189729187,0.9943529913873453,-0.8372938435853907,1,0,0.0
109,5.397509112089414,0.3713108734169328,-0.7452654460461318,1,0,0.0
110,10.416062112221026,-1.2136623718253776,-0.8804707166380632,1,0,0.0
111,-6.7157752779260855,-0.6189829951668371,0.12373272974212225,0,1,0.0
112,3.2395480068912015,-2.2499058153556977,-1.552684391200159,1,0,0.0
113,-4.607986014386233,-0.49977699609087206,-1.1243298293624402,0,1,0.0
114,-7.150684669720259,-2.075456337835664,-1.4411382945715918,0,1,0.0
115,1.3331925757364813,-2.66073225738482,-0.1085816068548562,1,0,0.0
116,3.1575668884416506,-0.990300533523197,3.6713928550931847,1,0,0.0
117,-5.028707244087867,-1.4981238507788106,-1.8030833778527207,0,1,0.0
118,3.1127011589160656,2.330430410777486,-3.8255687232701407,1,0,1.0
119,2.9074400924223145,-0.2947341435032521,-1.308464757483031,1,0,0.0
120,-6.471846231526464,2.2513215458638967,0.8573497411457399,0,1,0.0
121,-3.456449321235925,-2.03581221986332,-0.26423041785113766,0,1,0.0
122,-0.9453880524664492,0.21233036594749835,0.572957400443637,1,1,0.0
123,-2.8271283473150217,-1.9867299486183847,2.13886830152847,1,1,0.0
124,-3.6505683508014877,-0.6224908497977949,-1.0827998396103107,0,1,0.0
125,6.339935345210719,-0.21318961311513457,-1.5991109778712846,1,0,0.0
126,-5.026066335442238,-1.4813651916667354,-1.7682334124969643,0,1,1.0
127,3.095558303348942,-2.828366449634266,0.13149167899554912,1,0,0.0
128,3.218045041979089,-3.8297332304489555,-1.8162726705051608,1,0,0.0
129,10.242770437914324,-1.122810078585794,1.3021420697384976,1,0,0.0
130,-6.945074718686565,-1.245885681972833,-1.8549426746983604,0,1,0.0
131,3.101947459589149,-0.12109961904196949,1.7796341503048372,1,0,1.0
132,2.8949489716024974,2.1448955528403024,-4.952976617242944,1,0,0.0
133,-6.486837661989905,1.7895349130387521,-0.03802578043154198,0,1,0.0
134,5.422512585996835,0.17003289540697886,1.6460721567220937,1,0,0.0
135,-4.561990291376435,0.881042594789807,1.5409962802636594,0,1,0.0
136,-6.530354307623865,-1.3678497633503837,-0.5548021114886726,0,1,0.0
137,0.2244140738111271,-2.436655768009291,0.07295235775353613,1,0,1.0
138,-6.867053271510943,1.0494265593686265,2.5595335678708127,0,1,0.0
139,8.944293701097509,4.996149543158635,0.15429907777516216,1,0,1.0
140,3.5404234066083164,-0.23343352074099652,1.1086834721465866,1,0,1.0
141,1.9055801366242466,-1.7438390627055371,0.4039005895354288,1,0,0.0
142,-4.645501841381257,-2.5368507364145185,-2.2624931751389785,0,1,0.0
143,-1.4579800658531497,-0.45257264439702377,1.3423893034741905,1,1,0.0
144,-0.6200381154451902,3.325226458082064,0.5721470769915267,1,1,0.0
145,-4.179588157040727,-0.16134443569015766,1.072328437223554,0,1,0.0
146,-0.29444173542497304,0.2520140039615067,0.9597146855466786,1,1,0.0
147,-6.898568279867033,0.13266375511046893,0.7999832073748673,0,1,0.0
148,5.8612362716152715,4.529312558291385,0.46066466105415166,1,0,0.0
149,3.6347550468756804,-1.0480108288604284,-3.254868217925233,1,0,0.0
150,-4.383884123893786,-0.9895251005061074,1.4849906355512972,0,1,0.0
151,-0.6741466291362743,-0.4903645035059965,3.5468738062961584,1,1,0.0
152,-4.1842749914990245,-1.2802653807087667,1.6925732701439362,0,1,0.0
153,-6.867563987320676,1.0516967131660035,2.5699337954236854,0,1,0.0
154,-1.8666996582769144,0.7897023730460154,-0.5791382744549038,1,1,0.0
155,0.44876370290284356,1.5452096921589047,2.1678160051575817,1,0,0.0
156,9.242386297566682,-0.7772012621206682,0.8996654217447196,1,0,1.0
157,2.632895091077612,-2.4971157480627135,-1.5425028709067727,1,0,0.0
158,-6.9523895215061335,-2.3675866090852025,-1.2324134781799276,0,1,0.0
159,3.1260518800855612,-1.9070633377813542,1.9118424945972397,1,0,0.0
160,-4.798604534956485,-0.8675610191285569,0.18485007234160958,0,1,0.0
161,2.5514907346674813,-1.0274824712922312,-0.6923968781014875,1,0,0.0
162,7.408348825957479,-3.5801622735651004,-2.2729715357339244,1,0,0.0
163,-6.689457819838027,-0.818870982129912,2.513928150711322,0,1,0.0
164,-6.900906758240867,-0.9754288294377002,1.4354197323442845,0,1,1.0
165,-6.32955884976611,1.241436294568777,-3.0952136332796383,0,1,1.0
166,-6.533344100809439,0.4109854759554497,-2.6929516625047696,0,1,0.0
167,-3.2263466121045434,-1.405249388213067,1.7237030323431926,0,1,0.0
168,-6.7449548704820685,-1.5388961159728693,-1.657760267658594,0,1,0.0
